ZipCode,median_household_income_last_12,Year
93460,102232,2016
93461,65491,2016
93463,68654,2016
93465,86635,2016
93501,29765,2016
93505,54246,2016
93510,87591,2016
93512,10774,2016
93513,62396,2016
93514,56470,2016
93516,36446,2016
93517,58068,2016
93518,44141,2016
93519,18719,2016
93522,33929,2016
93523,55539,2016
93524,,2016
93526,50833,2016
93527,52667,2016
93528,31146,2016
93529,25570,2016
93530,45208,2016
93531,106875,2016
93532,66838,2016
93534,36323,2016
93535,45781,2016
93536,72232,2016
93541,49865,2016
93543,52490,2016
93544,53450,2016
93545,34946,2016
93546,64875,2016
93549,44620,2016
93550,40649,2016
93551,79357,2016
93552,57766,2016
93553,57202,2016
93554,27778,2016
93555,60530,2016
93558,46776,2016
93560,54924,2016
93561,56390,2016
93562,32311,2016
93563,110139,2016
93591,44786,2016
93592,15347,2016
93601,56638,2016
93602,65864,2016
93603,21382,2016
93604,70074,2016
93605,84583,2016
93606,39615,2016
93608,21172,2016
93609,42823,2016
93610,42753,2016
93611,80822,2016
93612,39609,2016
93614,63031,2016
93615,33209,2016
93616,43831,2016
93618,40875,2016
93619,107053,2016
93620,37104,2016
93621,22083,2016
93622,31294,2016
93623,,2016
93624,31797,2016
93625,50200,2016
93626,33000,2016
93627,,2016
93628,64096,2016
93630,44820,2016
93631,58910,2016
93633,95799,2016
93634,128375,2016
93635,51094,2016
93636,71992,2016
93637,48983,2016
93638,39711,2016
93640,25886,2016
93641,27174,2016
93643,50033,2016
93644,45261,2016
93645,74327,2016
93646,27612,2016
93647,35646,2016
93648,36649,2016
93650,27072,2016
93651,92596,2016
93652,38333,2016
93653,48813,2016
93654,50250,2016
93656,40045,2016
93657,50612,2016
93660,26033,2016
93662,43760,2016
93664,83750,2016
93665,27786,2016
93666,30625,2016
93667,61357,2016
93668,25852,2016
93669,-2500,2016
93673,39375,2016
93675,44779,2016
93701,20253,2016
93702,28881,2016
93703,31545,2016
93704,50564,2016
93705,34264,2016
93706,28100,2016
93710,44012,2016
93711,69961,2016
93720,78231,2016
93721,20718,2016
93722,56594,2016
93723,62442,2016
93725,38198,2016
93726,36191,2016
93727,44773,2016
93728,32462,2016
93730,115524,2016
93901,51035,2016
93905,40211,2016
93906,57837,2016
93907,74523,2016
93908,113750,2016
93920,52250,2016
93921,76567,2016
93923,92244,2016
93924,82921,2016
93925,53462,2016
93926,52654,2016
93927,54105,2016
93928,77560,2016
93930,54899,2016
93932,93750,2016
93933,53318,2016
93940,65314,2016
93943,,2016
93950,70211,2016
93953,119663,2016
93954,38125,2016
93955,58243,2016
93960,54263,2016
93962,73287,2016
94002,100125,2016
94005,79129,2016
94010,100528,2016
94014,70689,2016
94015,78609,2016
94019,98036,2016
94020,135481,2016
94021,89083,2016
94022,156526,2016
94024,166125,2016
94025,111154,2016
94027,240833,2016
94028,162727,2016
94030,83992,2016
94037,140408,2016
94038,104219,2016
94040,93517,2016
94041,85724,2016
94043,91760,2016
94044,93469,2016
94060,89886,2016
94061,74097,2016
94062,121658,2016
94063,52220,2016
94065,131897,2016
94066,77509,2016
94070,119777,2016
94074,86705,2016
94080,75717,2016
94085,88324,2016
94086,91233,2016
94087,105848,2016
94089,81631,2016
94102,22159,2016
94103,42801,2016
94104,25568,2016
94105,120257,2016
94107,113974,2016
94108,33191,2016
94109,58106,2016
94110,76963,2016
94111,92446,2016
94112,72467,2016
94114,111815,2016
94115,72429,2016
94116,83657,2016
94117,85151,2016
94118,74967,2016
94121,77612,2016
94122,79441,2016
94123,104485,2016
94124,46025,2016
94127,138003,2016
94128,,2016
94129,118110,2016
94130,35417,2016
94131,92755,2016
94132,69560,2016
94133,50378,2016
94134,57075,2016
94158,68214,2016
94301,135817,2016
94303,73895,2016
94304,101316,2016
94305,60682,2016
94306,112230,2016
94401,72452,2016
94402,109093,2016
94403,89205,2016
94404,112271,2016
94501,69572,2016
94502,113650,2016
94503,83176,2016
94505,102328,2016
94506,166335,2016
94507,150457,2016
94508,66912,2016
94509,55018,2016
94510,90539,2016
94511,30409,2016
94512,95521,2016
94513,87486,2016
94514,70783,2016
94515,56786,2016
94516,85833,2016
94517,124042,2016
94518,71770,2016
94519,70773,2016
94520,46565,2016
94521,79040,2016
94523,79128,2016
94525,76278,2016
94526,121462,2016
94528,153860,2016
94530,83472,2016
94531,93113,2016
94533,57469,2016
94534,97934,2016
94535,56667,2016
94536,84840,2016
94538,81408,2016
94539,138578,2016
94541,54943,2016
94542,84649,2016
94544,61291,2016
94545,67975,2016
94546,72128,2016
94547,94653,2016
94548,61875,2016
94549,132802,2016
94550,101448,2016
94551,93427,2016
94552,134256,2016
94553,73426,2016
94555,108791,2016
94556,123974,2016
94558,69783,2016
94559,58808,2016
94560,81777,2016
94561,77435,2016
94563,157400,2016
94564,80042,2016
94565,55614,2016
94566,118306,2016
94567,56420,2016
94568,111545,2016
94569,91429,2016
94571,57599,2016
94572,65984,2016
94573,59783,2016
94574,79806,2016
94575,,2016
94576,71250,2016
94577,62539,2016
94578,52512,2016
94579,66489,2016
94580,70208,2016
94582,135818,2016
94583,115551,2016
94585,71050,2016
94586,74375,2016
94587,82634,2016
94588,120432,2016
94589,59967,2016
94590,43944,2016
94591,76019,2016
94592,72917,2016
94595,61209,2016
94596,79181,2016
94597,83036,2016
94598,117229,2016
94599,68889,2016
94601,36949,2016
94602,71213,2016
94603,39045,2016
94605,54210,2016
94606,37985,2016
94607,34091,2016
94608,52934,2016
94609,47049,2016
94610,71656,2016
94611,100667,2016
94612,26213,2016
94613,,2016
94618,113523,2016
94619,73938,2016
94621,32628,2016
94702,55581,2016
94703,52000,2016
94704,33066,2016
94705,90645,2016
94706,73330,2016
94707,129688,2016
94708,140863,2016
94709,56670,2016
94710,45125,2016
94720,24010,2016
94801,42636,2016
94803,71626,2016
94804,50346,2016
94805,63507,2016
94806,52354,2016
94850,,2016
94901,70296,2016
94903,82631,2016
94904,98638,2016
94920,138068,2016
94922,29955,2016
94923,74563,2016
94924,65341,2016
94925,106541,2016
94928,56988,2016
94929,153490,2016
94930,99015,2016
94931,64670,2016
94933,74309,2016
94937,52798,2016
94938,90167,2016
94939,91408,2016
94940,35156,2016
94941,105935,2016
94945,82380,2016
94946,128125,2016
94947,81889,2016
94949,81505,2016
94950,-2500,2016
94951,95272,2016
94952,75666,2016
94954,77022,2016
94956,76204,2016
94957,127417,2016
94960,104802,2016
94963,103807,2016
94964,79183,2016
94965,92781,2016
94970,79402,2016
94971,101111,2016
94972,125511,2016
94973,87604,2016
95002,83203,2016
95003,78492,2016
95004,84038,2016
95005,87750,2016
95006,83513,2016
95007,103368,2016
95008,81717,2016
95010,49511,2016
95012,50858,2016
95013,,2016
95014,122600,2016
95017,76250,2016
95018,71555,2016
95019,37107,2016
95020,78428,2016
95023,65278,2016
95030,145833,2016
95032,118713,2016
95033,121563,2016
95035,94608,2016
95037,94510,2016
95039,54457,2016
95041,52045,2016
95043,60500,2016
95045,63750,2016
95046,71928,2016
95050,62921,2016
95051,96065,2016
95053,,2016
95054,115344,2016
95060,64330,2016
95062,60632,2016
95064,50170,2016
95065,79949,2016
95066,108750,2016
95070,153563,2016
95073,70091,2016
95075,77500,2016
95076,54586,2016
95110,65212,2016
95111,61411,2016
95112,48364,2016
95113,46313,2016
95116,48283,2016
95117,64009,2016
95118,84077,2016
95119,113584,2016
95120,145429,2016
95121,82745,2016
95122,55476,2016
95123,83949,2016
95124,104794,2016
95125,89394,2016
95126,67760,2016
95127,66526,2016
95128,61728,2016
95129,102682,2016
95130,95965,2016
95131,104694,2016
95132,91625,2016
95133,73431,2016
95134,101539,2016
95135,111797,2016
95136,85864,2016
95138,139779,2016
95139,90476,2016
95140,58750,2016
95148,106299,2016
95202,14452,2016
95203,38600,2016
95204,45935,2016
95205,31747,2016
95206,46465,2016
95207,39973,2016
95209,73622,2016
95210,41901,2016
95211,,2016
95212,61940,2016
95215,44830,2016
95219,75088,2016
95220,52386,2016
95222,50401,2016
95223,53023,2016
95224,24265,2016
95225,60938,2016
95226,,2016
95227,104583,2016
95228,63289,2016
95230,34667,2016
95231,42128,2016
95232,51838,2016
95233,11731,2016
95234,,2016
95236,69359,2016
95237,41486,2016
95240,40871,2016
95242,68042,2016
95245,60143,2016
95246,46929,2016
95247,51349,2016
95248,22386,2016
95249,37926,2016
95250,,2016
95251,75760,2016
95252,70048,2016
95254,47010,2016
95255,38909,2016
95257,41914,2016
95258,65612,2016
95301,45550,2016
95303,58250,2016
95304,73684,2016
95305,12303,2016
95306,26389,2016
95307,45749,2016
95310,38500,2016
95311,36603,2016
95312,74250,2016
95313,34919,2016
95314,,2016
95315,49704,2016
95316,66324,2016
95317,33636,2016
95318,70272,2016
95319,25516,2016
95320,57143,2016
95321,49369,2016
95322,44758,2016
95323,54688,2016
95324,54014,2016
95325,,2016
95326,54938,2016
95327,35995,2016
95328,36779,2016
95329,78333,2016
95330,64758,2016
95333,39531,2016
95334,45307,2016
95335,75907,2016
95336,56835,2016
95337,65427,2016
95338,49899,2016
95340,47554,2016
95341,32690,2016
95345,29583,2016
95346,49333,2016
95348,43821,2016
95350,45036,2016
95351,31913,2016
95354,37659,2016
95355,56262,2016
95356,62657,2016
95357,54982,2016
95358,49345,2016
95360,47478,2016
95361,65248,2016
95363,59616,2016
95364,,2016
95365,35034,2016
95366,75824,2016
95367,59762,2016
95368,72355,2016
95369,54063,2016
95370,47366,2016
95372,57457,2016
95374,50275,2016
95375,22467,2016
95376,62360,2016
95377,100414,2016
95379,43672,2016
95380,39503,2016
95382,63588,2016
95383,50708,2016
95385,36339,2016
95386,53037,2016
95387,44813,2016
95388,34232,2016
95389,62245,2016
95391,96230,2016
95401,55744,2016
95403,57901,2016
95404,66706,2016
95405,68410,2016
95407,56773,2016
95409,66041,2016
95410,14799,2016
95412,52500,2016
95415,40931,2016
95417,17083,2016
95420,78750,2016
95421,58250,2016
95422,28908,2016
95423,41738,2016
95425,57407,2016
95426,71176,2016
95427,16938,2016
95428,27010,2016
95429,68250,2016
95430,,2016
95431,,2016
95432,34612,2016
95435,,2016
95436,50355,2016
95437,40830,2016
95439,42596,2016
95441,60375,2016
95442,80308,2016
95443,32887,2016
95444,71596,2016
95445,50020,2016
95446,43049,2016
95448,69855,2016
95449,39720,2016
95450,51875,2016
95451,47027,2016
95452,63199,2016
95453,42191,2016
95454,35375,2016
95456,51771,2016
95457,47989,2016
95458,26710,2016
95459,35625,2016
95460,65208,2016
95461,54777,2016
95462,36094,2016
95463,,2016
95464,32674,2016
95465,73295,2016
95466,57857,2016
95467,59081,2016
95468,43889,2016
95469,62917,2016
95470,58600,2016
95471,40435,2016
95472,74576,2016
95476,58212,2016
95482,47274,2016
95485,35393,2016
95486,27344,2016
95488,24032,2016
95490,43485,2016
95492,77745,2016
95493,78906,2016
95494,108542,2016
95497,57227,2016
95501,37598,2016
95503,46670,2016
95511,30188,2016
95514,26307,2016
95519,46923,2016
95521,35151,2016
95524,65000,2016
95525,53750,2016
95526,25750,2016
95527,23875,2016
95528,41875,2016
95531,38427,2016
95536,50745,2016
95537,50298,2016
95540,39161,2016
95542,41978,2016
95543,55653,2016
95545,82639,2016
95546,26818,2016
95547,52917,2016
95548,30927,2016
95549,56136,2016
95550,75491,2016
95551,47569,2016
95552,29625,2016
95553,27269,2016
95554,37868,2016
95555,28036,2016
95556,47419,2016
95558,29653,2016
95559,18542,2016
95560,28357,2016
95562,39240,2016
95563,40441,2016
95564,47361,2016
95565,51953,2016
95567,35288,2016
95568,50833,2016
95569,30750,2016
95570,41402,2016
95571,13824,2016
95573,27411,2016
95585,21890,2016
95587,,2016
95589,48750,2016
95595,32014,2016
95601,52162,2016
95602,61505,2016
95603,57114,2016
95604,,2016
95605,37487,2016
95606,80221,2016
95607,80069,2016
95608,54015,2016
95610,54563,2016
95612,56250,2016
95614,82738,2016
95615,47031,2016
95616,50795,2016
95618,80989,2016
95619,54221,2016
95620,72201,2016
95621,54549,2016
95623,64107,2016
95624,76652,2016
95625,73188,2016
95626,64650,2016
95627,64306,2016
95628,72232,2016
95629,63203,2016
95630,95251,2016
95631,62286,2016
95632,60853,2016
95633,63958,2016
95634,55357,2016
95635,80465,2016
95636,32365,2016
95637,76667,2016
95638,86995,2016
95639,48214,2016
95640,68375,2016
95641,34091,2016
95642,50938,2016
95645,47877,2016
95646,37813,2016
95648,74114,2016
95650,84819,2016
95651,52447,2016
95652,44531,2016
95653,37614,2016
95655,78345,2016
95658,62782,2016
95659,52083,2016
95660,43834,2016
95661,68927,2016
95662,68632,2016
95663,123281,2016
95664,84375,2016
95665,59018,2016
95666,54460,2016
95667,62981,2016
95668,87563,2016
95669,58917,2016
95670,58288,2016
95672,108000,2016
95673,57759,2016
95674,77375,2016
95675,31544,2016
95677,69983,2016
95678,63507,2016
95679,,2016
95680,,2016
95681,67813,2016
95682,78021,2016
95683,98438,2016
95684,48873,2016
95685,54881,2016
95686,39750,2016
95687,72575,2016
95688,81398,2016
95689,75740,2016
95690,59038,2016
95691,60905,2016
95692,64139,2016
95693,93258,2016
95694,64554,2016
95695,57733,2016
95697,28929,2016
95698,68167,2016
95699,21172,2016
95701,64167,2016
95703,81250,2016
95709,63990,2016
95713,66743,2016
95714,51683,2016
95715,60938,2016
95717,61667,2016
95720,47917,2016
95721,,2016
95722,73292,2016
95724,,2016
95726,57753,2016
95728,39211,2016
95735,45417,2016
95736,85655,2016
95742,93347,2016
95746,127637,2016
95747,84706,2016
95757,87795,2016
95758,72276,2016
95762,116109,2016
95765,87694,2016
95776,61367,2016
95811,37244,2016
95814,29393,2016
95815,32557,2016
95816,48156,2016
95817,35798,2016
95818,59042,2016
95819,80328,2016
95820,41609,2016
95821,42488,2016
95822,47627,2016
95823,39611,2016
95824,31058,2016
95825,38630,2016
95826,52500,2016
95827,55565,2016
95828,52205,2016
95829,73843,2016
95830,94605,2016
95831,67008,2016
95832,39554,2016
95833,55486,2016
95834,55280,2016
95835,83862,2016
95837,153462,2016
95838,39918,2016
95841,40127,2016
95842,46803,2016
95843,70849,2016
95864,83245,2016
95901,43513,2016
95903,36836,2016
95910,30139,2016
95912,51406,2016
95914,47446,2016
95915,10550,2016
95916,34479,2016
95917,42532,2016
95918,83906,2016
95919,46184,2016
95920,38421,2016
95922,34265,2016
95923,29792,2016
95925,70472,2016
95926,39266,2016
95928,41783,2016
95930,,2016
95932,50901,2016
95934,35234,2016
95935,54659,2016
95936,-2500,2016
95937,48561,2016
95938,67074,2016
95939,25250,2016
95941,58333,2016
95942,47917,2016
95943,48854,2016
95944,72794,2016
95945,45972,2016
95946,65758,2016
95947,30547,2016
95948,39846,2016
95949,64043,2016
95950,32083,2016
95951,33281,2016
95953,44566,2016
95954,38734,2016
95955,43869,2016
95956,31667,2016
95957,59167,2016
95959,56114,2016
95960,42000,2016
95961,44960,2016
95962,90000,2016
95963,44260,2016
95965,36309,2016
95966,44123,2016
95968,48723,2016
95969,42423,2016
95970,54375,2016
95971,52508,2016
95973,53073,2016
95974,,2016
95975,39436,2016
95977,72778,2016
95978,-2500,2016
95979,31181,2016
95981,43281,2016
95982,67689,2016
95983,26307,2016
95984,126250,2016
95986,,2016
95987,49474,2016
95988,44105,2016
95991,42009,2016
95993,61368,2016
96001,48067,2016
96002,44003,2016
96003,43024,2016
96006,52650,2016
96007,38623,2016
96008,39743,2016
96009,51513,2016
96010,33500,2016
96011,12431,2016
96013,33958,2016
96014,24018,2016
96015,41071,2016
96016,57115,2016
96017,31875,2016
96019,43263,2016
96020,42794,2016
96021,39041,2016
96022,49975,2016
96023,33958,2016
96024,42300,2016
96025,33500,2016
96027,42242,2016
96028,38865,2016
96029,61111,2016
96031,13750,2016
96032,44158,2016
96033,31417,2016
96034,30000,2016
96035,38320,2016
96037,45335,2016
96038,32000,2016
96039,25792,2016
96040,56250,2016
96041,35167,2016
96044,27143,2016
96046,24479,2016
96047,33571,2016
96048,32269,2016
96049,18500,2016
96050,28088,2016
96051,68977,2016
96052,39938,2016
96054,33438,2016
96055,34741,2016
96056,38359,2016
96057,39750,2016
96058,30259,2016
96059,45188,2016
96061,57188,2016
96062,60938,2016
96063,65729,2016
96064,40625,2016
96065,28889,2016
96067,43929,2016
96068,33750,2016
96069,41833,2016
96071,38274,2016
96073,73893,2016
96074,37917,2016
96075,22778,2016
96076,30962,2016
96080,37445,2016
96084,25994,2016
96085,27000,2016
96086,34141,2016
96087,38859,2016
96088,44643,2016
96090,36786,2016
96091,29625,2016
96092,83092,2016
96093,44870,2016
96094,41463,2016
96096,46538,2016
96097,35588,2016
96101,35081,2016
96103,65278,2016
96104,34265,2016
96105,47843,2016
96106,45511,2016
96107,49306,2016
96108,,2016
96109,29522,2016
96110,23125,2016
96111,26983,2016
96112,23250,2016
96113,45644,2016
96114,72426,2016
96115,29318,2016
96116,36107,2016
96117,46528,2016
96118,50536,2016
96119,45833,2016
96120,59821,2016
96121,61250,2016
96122,36803,2016
96123,25000,2016
96124,100466,2016
96125,113750,2016
96126,12120,2016
96128,62700,2016
96129,101071,2016
96130,53549,2016
96132,51250,2016
96133,27591,2016
96134,33813,2016
96135,,2016
96136,78000,2016
96137,50764,2016
96140,61027,2016
96141,69479,2016
96142,62865,2016
96143,42822,2016
96145,71318,2016
96146,68750,2016
96148,73839,2016
96150,46715,2016
96155,,2016
96161,70648,2016
97635,47143,2016
89010,45893,2019
89019,35825,2019
89060,39211,2019
89061,44722,2019
89439,62008,2019
90001,36386,2019
90002,31810,2019
90003,28334,2019
90004,37839,2019
90005,32955,2019
90006,29594,2019
90007,22049,2019
90008,37798,2019
90010,50288,2019
90011,30118,2019
90012,25028,2019
90013,16284,2019
90014,12015,2019
90015,25911,2019
90016,35858,2019
90017,21050,2019
90018,35126,2019
90019,40727,2019
90020,39103,2019
90021,13576,2019
90022,37262,2019
90023,33340,2019
90024,67151,2019
90025,71947,2019
90026,45560,2019
90027,47980,2019
90028,31415,2019
90029,36281,2019
90031,34597,2019
90032,44759,2019
90033,29524,2019
90034,57577,2019
90035,70273,2019
90036,72981,2019
90037,28377,2019
90038,34723,2019
90039,64533,2019
90040,48610,2019
90041,62700,2019
90042,53283,2019
90043,42379,2019
90044,29459,2019
90045,80311,2019
90046,51929,2019
90047,43538,2019
90048,77855,2019
90049,113158,2019
90056,91288,2019
90057,27155,2019
90058,16972,2019
90059,32455,2019
90061,34263,2019
90062,34051,2019
90063,38691,2019
90064,79038,2019
90065,56090,2019
90066,64445,2019
90067,94107,2019
90068,72821,2019
90069,74262,2019
90071,,2019
90073,,2019
90077,184338,2019
90079,,2019
90089,9219,2019
90090,,2019
90094,86579,2019
90095,,2019
90201,38482,2019
90210,129539,2019
90211,74212,2019
90212,78575,2019
90220,42974,2019
90221,43184,2019
90222,42622,2019
90230,68870,2019
90232,70341,2019
90240,69032,2019
90241,57846,2019
90242,56831,2019
90245,88486,2019
90247,41560,2019
90248,58692,2019
90249,57281,2019
90250,47411,2019
90254,102289,2019
90255,37274,2019
90260,51864,2019
90262,43889,2019
90263,,2019
90265,127059,2019
90266,132752,2019
90270,38155,2019
90272,158381,2019
90274,153621,2019
90275,116708,2019
90277,92577,2019
90278,100776,2019
90280,41990,2019
90290,128750,2019
90291,74046,2019
90292,100361,2019
90293,92664,2019
90301,38115,2019
90302,43835,2019
90303,42707,2019
90304,36732,2019
90305,65029,2019
90401,54702,2019
90402,135081,2019
90403,71184,2019
90404,55064,2019
90405,77642,2019
90501,57261,2019
90502,65243,2019
